id,Stop_name,Stop_code,Common_code,Latitude,Longitude,Road_side,Road_number,Street,County,Parish,Village
"12774","Vilkukrogs","10332","8569","56.6066172","25.8824409","Kreisā","V782","","Krustpils novads","Variešu pagasts",""
"12775","Vārnavas centrs","10333","8574","56.4174765","25.5490104","Kreisā","V780","","Viesītes novads","",""
"12776","Vārnavas centrs","10334","8574","56.4175601","25.5490452","Labā","V780","","Viesītes novads","",""
"12777","Vārnavas skola","10335","8575","56.4270386","25.5452777","Labā","V780","","Viesītes novads","",""
"12778","Vārnavas skola","10336","8575","56.4271143","25.5452251","Kreisā","V780","","Viesītes novads","",""
"12779","Ratnieki","10337","8576","56.4947353","27.2803903","Kreisā","V580","","Rēzeknes novads","Ozolmuižas pagasts",""
"12780","Ratnieki","10338","8576","56.4945566","27.2790652","Labā","V580","","Rēzeknes novads","Ozolmuižas pagasts",""
"12781","Vilciņi","10339","8578","56.4363993","25.5515000","Kreisā","V780","","Viesītes novads","",""
"12782","Vilciņi","10340","8578","56.4357929","25.5522591","Labā","V780","","Viesītes novads","",""
"12783","Emitēni","10341","8584","56.4271070","23.9849188","Labā","V1002","","Rundāles novads","Rundāles pagasts","Pilsrundāle"
"12784","Patmaļi","10342","8585","56.4131002","25.4998838","Kreisā","V956","","Viesītes novads","",""
"12785","Patmaļi","10343","8585","56.4125262","25.5004866","Labā","V956","","Viesītes novads","",""
"12786","Jaunās mājas","10344","8586","56.3992465","25.5139743","Kreisā","V956","","Viesītes novads","",""
"12787","Jaunās mājas","10345","8586","56.3990741","25.5139612","Labā","V956","","Viesītes novads","",""
"12788","Deksne","10346","8588","56.9999099","21.8890477","A/V","V1291","Deksnes iela ","Kuldīgas novads","Padures pagasts","Deksne"
"12789","Padure","10347","8589","57.0164700","21.9125863","A/V","V1281","","Kuldīgas novads","Padures pagasts","Padure"
"12791","Vilgāle","10349","8591","56.8824177","21.8209465","A/V","P.c.","","Kuldīgas novads","Kurmāles pagasts",""
"12792","Īdeņa","10350","8595","56.7541718","26.9594950","Kreisā","V573","","Rēzeknes novads","Nagļu pagasts",""
"12793","Īdeņa","10351","8595","56.7549628","26.9609813","Labā","V573","","Rēzeknes novads","Nagļu pagasts",""
"12794","Ļodāni","10354","8597","56.6690889","26.8900322","Labā","V592","Pašvaldības ceļš","Rēzeknes novads","Nagļu pagasts",""
"12795","Vidzemes iela","10356","8598","56.7994043","24.6197037","Labā","","Daugavpils Iela","Ogres novads","Ogres pilsēta","Ogre"
"12796","Čeveri","10357","8599","56.6401764","26.8221641","Kreisā","V592","","Viļānu novads","Dekšāres pagasts",""
"12797","Čeveri","10358","8599","56.6407339","26.8223395","Labā","V592","","Viļānu novads","Dekšāres pagasts",""
"12798","Priedes","10359","8600","56.6339985","26.8095309","Kreisā","V592","","Viļānu novads","Dekšāres pagasts",""
"12800","Priedes","10360","8600","56.6341174","26.8102511","Labā","V592","","Viļānu novads","Dekšāres pagasts",""
"12801","Cakuli","10361","8601","56.6309318","26.7862983","Kreisā","V592","","Viļānu novads","Dekšāres pagasts",""
"12802","Slimnīca","10363","8602","56.5655255","26.9288534","Kreisā","P58","P58 48","Viļānu novads","Viļānu pilsēta","Viļāni"
"12803","Slimnīca","10364","8602","56.5648567","26.9283275","Labā","P58","","Viļānu novads","Viļānu pilsēta","Viļāni"
"12804","Haritoni","10365","8607","56.7350490","27.1548388","Kreisā","V555","","Rēzeknes novads","Gaigalavas pagasts",""
"12805","Haritoni","10366","8607","56.7352671","27.1560675","Labā","V555","","Rēzeknes novads","Gaigalavas pagasts",""
"12806","Baznīca","10367","8610","56.1619025","25.7413376","Labā","P73","Skolas iela","Aknīstes novads","Aknīstes pilsēta","Aknīste"
"12807","Baznīca","10368","8610","56.1624046","25.7406363","Kreisā","P73","Skolas iela","Aknīstes novads","Aknīstes pilsēta","Aknīste"
"12808","Jēkabpils (Kurzemes iela)","10369","8611","56.5014851","25.8755789","Labā","","Rīgas iela 103A","Jēkabpils","",""
"12809","Jēkabpils (Kurzemes iela)","10370","8611","56.5017094","25.8772384","Kreisā","","Rīgas iela 120","Jēkabpils","",""
"12810","Pļaviņu ģimnāzija","10371","8614","56.6185858","25.7398053","Kreisā","","Daugavas iela","Pļaviņu novads","Pļaviņu pilsēta","Pļaviņas"
"12811","Dzirnavu iela","10373","8615","56.1621756","25.7493383","Kreisā","P74","Dzirnavu iela","Aknīstes novads","Aknīstes pilsēta","Aknīste"
"12812","Dzirnavu iela","10374","8615","56.1622842","25.7493973","Labā","P74","Dzirnavu iela","Aknīstes novads","Aknīstes pilsēta","Aknīste"
"12813","Skola","10382","8622","56.6130931","25.7120907","Labā","","Daugavas iela 5","Pļaviņu novads","Pļaviņu pilsēta","Pļaviņas"
"12814","Skola","10383","8622","56.6130429","25.7123114","Kreisā","","Daugavas iela 4","Pļaviņu novads","Pļaviņu pilsēta","Pļaviņas"
"12815","Skuju krogs","10386","1799","56.3917022","24.1007612","Kreisā","V1030","","Rundāles novads","Rundāles pagasts",""
"12816","Kraujas","10387","8627","56.1268425","25.7874997","Kreisā","V810","","Aknīstes novads","Gārsenes pagasts","Kraujas"
"12817","Pļaviņu ģimnāzija","10389","8614","56.6183378","25.7388170","Labā","","Daugavas iela ","Pļaviņu novads","Pļaviņu pilsēta","Pļaviņas"
"12818","Celminieki","10391","8629","56.2875812","26.0395115","Kreisā","","","Jēkabpils novads","Zasas pagasts",""
"12820","Ģērķēni","10393","8630","56.2713082","26.1067268","Labā","","","Jēkabpils novads","Zasas pagasts",""
"12822","Trikātas pagrieziens","10396","8644","57.5476166","25.8267047","Kreisā","P25","","Strenču novads","Plāņu pagasts",""
"12823","Priedaine","10399","8650","56.9652140","21.9206025","Kreisā","P119","Planīcas iela ","Kuldīgas novads","Kuldīgas pilsēta","Kuldīga"
"12824","Priedaine","10400","8650","56.9653510","21.9206892","Labā","P119","Planīcas iela ","Kuldīgas novads","Kuldīgas pilsēta","Kuldīga"
"12825","Vējiņš","10401","8651","56.9680857","21.9510617","Kreisā","","Planīcas iela ","Kuldīgas novads","Kuldīgas pilsēta",""
"12826","Liepas","10402","1800","56.3782438","24.0800957","Labā","V1030","","Rundāles novads","Rundāles pagasts",""
"12827","Rundēni","10403","8654","56.2768627","27.8226018","Labā","V517","","Ludzas novads","Rundēnu pagasts","Rundéni"
"12828","Rundēni","10404","8654","56.2769475","27.8233579","Kreisā","V517","","Ludzas novads","Rundēnu pagasts","Rundéni"
"12829","Vaivodi","10405","8655","55.8430523","27.4894444","Kreisā","V628","","Krāslavas novads","Indras pagasts",""
"12830","Vaivodi","10406","8655","55.8433211","27.4904185","Labā","V628","","Krāslavas novads","Indras pagasts",""
"12831","Straume","10410","8660","56.6711640","24.1203800","A/V","","","Olaines novads","Olaines pagasts","Jāņupe"
"12833","2.vidusskola","10412","8664","56.4090242","24.1955049","Kreisā","","Dārza iela 7","Bauskas novads","Bauskas pilsēta",""
"12834","Ūdenstornis","10413","8665","56.4156019","24.2134000","Labā","","Cerību iela 30","Bauskas novads","Ceraukstes pagasts",""
"12835","Ūdenstornis","10414","8665","56.4155673","24.2136226","Kreisā","","Cerību iela 30","Bauskas novads","Ceraukstes pagasts",""
"12836","Kapi","10415","8666","56.4165695","24.2175806","Labā","","Puķu iela 24","Bauskas novads","Ceraukstes pagasts",""
"12837","Kapi","10416","8666","56.4166661","24.2184322","Kreisā","","Puķu iela 21","Bauskas novads","Ceraukstes pagasts",""
"12838","Jaunzēmeles","10417","8671","57.6484243","25.1835724","Labā","V193","","Kocēnu novads","Bērzaines pagasts",""
"12839","Gauja","10418","8672","57.5042329","25.3930343","Labā","","","Beverīnas novads","Kauguru pagasts","Gauja"
"12840","Gauja","10419","8672","57.5041562","25.3927350","Kreisā","","","Beverīnas novads","Kauguru pagasts","Gauja"
"12841","Sapas","10420","8673","57.4774988","25.3978755","Labā","","Apvedceļš Sapas","Beverīnas novads","Kauguru pagasts","Gaujmala"
"12842","Sapas","10421","8673","57.4775062","25.3979452","Kreisā","","Apvedceļš Sapas","Beverīnas novads","Kauguru pagasts","Gaujmala"
"12843","Pūpoli","10422","8674","57.5735803","25.5561413","Labā","","","Beverīnas novads","Brenguļu pagasts",""
"12844","Pūpoli","10423","8674","57.5735645","25.5565634","Kreisā","","","Beverīnas novads","Brenguļu pagasts",""
"12845","Pļavniekkalns","10424","8680","56.8705254","24.1853627","Kreisā","","Pļavniekkalna iela","Ķekavas novads","Ķekavas pagasts","Katlakalns"
"12846","Dzintaru koncertzāle","10425","8682","56.9733296","23.8156488","Labā","","Meža prospekts","Jūrmala","",""
"12847","Dzintaru koncertzāle","10426","8682","56.9734560","23.8170435","Kreisā","","Meža prospekts","Jūrmala","",""
"12848","Kozukolni","10427","8684","56.6793793","27.6514445","Kreisā","V501","","Kārsavas novads","Mērdzenes pagasts",""
"12849","Kozukolni","10428","8684","56.6793992","27.6515679","Labā","V501","","Kārsavas novads","Mērdzenes pagasts",""
"12850","Rubenišķi","10432","8690","56.0143661","26.6752350","Labā","V681","","Daugavpils novads","Maļinovas pagasts",""
"12851","Rubenišķi","10433","8690","56.0140818","26.6754672","Kreisā","V681","","Daugavpils novads","Maļinovas pagasts",""
"12852","Tokari","10435","8691","56.0426732","26.6696713","Kreisā","V681","","Daugavpils novads","Dubnas pagasts",""
"12853","Plūdoņi","10436","8692","56.2985440","21.5388269","A/V","P114","","Priekules novads","Kalētu pagasts",""
"12854","Aizvīķi","10437","8693","56.3349318","21.7230588","Labā","V1214","Pulvera iela 10","Priekules novads","Gramzdas pagasts",""
"12855","Līčupes","10438","8694","56.5822270","25.2047034","Labā","P87","","Jaunjelgavas novads","Sērenes pagasts",""
"12856","Līčupes","10439","8694","56.5823052","25.2046775","Kreisā","P87","","Jaunjelgavas novads","Sērenes pagasts",""
"12857","Virka","10440","8695","56.9786504","21.9612627","A/V","","Virkas iela ","Kuldīgas novads","Kuldīgas pilsēta",""
"12859","Būbenāni","10443","8700","56.3713151","25.4911631","Kreisā","","p.c.","Viesītes novads","Viesītes pagasts",""
"12860","Liepas","10444","1800","56.3783130","24.0801825","Kreisā","V1030","","Rundāles novads","Rundāles pagasts",""
"12861","Agro","10445","8704","56.9556745","21.9902159","Kreisā","P116","Graudu iela ","Kuldīgas novads","Kuldīgas pilsēta","Kuldīga"
"12862","Agro","10446","8704","56.9554220","21.9900863","Labā","P116","Graudu iela ","Kuldīgas novads","Kuldīgas pilsēta","Kuldīga"
"12863","Maizes kombināts","10447","8705","56.9506058","21.9961861","Kreisā","P116","","Kuldīgas novads","Kuldīgas pilsēta",""
"12864","Maizes kombināts","10448","8705","56.9503353","21.9961812","Labā","P116","","Kuldīgas novads","Kuldīgas pilsēta",""
"12865","Ozols","10449","8706","56.9394232","22.0054379","Kreisā","P116","","Kuldīgas novads","Pelču pagasts",""
"12866","Ozols","10450","8706","56.9398653","22.0047066","Labā","P116","","Kuldīgas novads","Pelču pagasts",""
"12867","Apšupes ferma","10453","6712","56.7760580","23.3564810","Labā","A9","","Dobeles novads","Jaunbērzes pagasts",""
"12868","Kuļķes","10455","8710","56.3704880","25.4725527","Kreisā","","p,c.","Viesītes novads","Viesītes pagasts",""
"12869","Vienības gatve","10459","8715","56.8995900","24.0786640","Kreisā","","Vienības gatve","Rīga","",""
"12870","Ģīzes","10462","8720","56.3624317","25.4901695","Labā","","P.c.","Viesītes novads","Viesītes pagasts",""
"12871","Ģīzes","10463","8720","56.3620028","25.4902169","Kreisā","","P.c.","Viesītes novads","Viesītes pagasts",""
"12872","Šūšānu ferma","10464","8732","56.3559500","25.4888027","Labā","","P.c.","Viesītes novads","Viesītes pagasts",""
"12873","Šūšānu ferma","10465","8732","56.3555520","25.4886985","Kreisā","","P.c.","Viesītes novads","Viesītes pagasts",""
"12874","Švirkale","10468","1801","56.3739066","24.0703942","Kreisā","V1030","","Rundāles novads","Rundāles pagasts","Švirkale"
"12875","Jaunkančuki","10470","8754","56.3311922","25.5042072","Kreisā","","P.c.","Viesītes novads","Viesītes pagasts",""
"12876","Švirkale","10471","1801","56.3740646","24.0713384","Labā","V1030","","Rundāles novads","Rundāles pagasts","Švirkale"
"12877","Vidiņi","10472","1743","56.3731375","24.1806314","Labā","V1026","","Bauskas novads","Īslīces pagasts",""
"12878","Lejas Kūres","10474","8762","56.3623153","25.5151199","Kreisā","V821","","Viesītes novads","Viesītes pagasts",""
"12879","Ķīļi","10475","8763","57.3181743","22.6590007","Kreisā","V1377","","Talsu novads","Laidzes pagasts",""
"12880","Poprags","10476","8764","57.3449595","22.6443232","Labā","V1377","","Talsu novads","Ārlavas pagasts",""
"12881","Šķūru pagrieziens","10477","8771","56.9251750","26.1483535","Labā","V856","","Madonas novads","Aronas pagasts","Šķūri"
"12882","Nigastes","10480","8774","56.9238960","26.0421906","Kreisā","V839","","Madonas novads","Aronas pagasts",""
"12883","Bruži","10481","8775","56.9569274","22.9347003","Kreisā","V1462","","Tukuma novads","Jaunsātu pagasts",""
"12884","Bruži","10482","8775","56.9573460","22.9372641","Labā","V1462","","Tukuma novads","Jaunsātu pagasts",""
"12885","Šūļas","10483","8776","56.9511708","22.9031189","Kreisā","V1462","","Tukuma novads","Jaunsātu pagasts",""
"12886","Šūļas","10484","8776","56.9515470","22.9037277","Labā","V1462","","Tukuma novads","Jaunsātu pagasts",""
"12887","Vecķeipene","10493","8782","56.8252040","25.1909200","Labā","V920","","Ogres novads","Madlienas pagasts",""
"12889","Rudiņi","10496","8785","56.7718949","25.1199361","Labā","","","Ogres novads","Madlienas pagasts",""
"12890","Gāršas","10497","8788","56.3701628","25.4325841","A/V","","P.c.","Viesītes novads","Viesītes pagasts",""
"12891","Intes","10498","8790","57.4034282","24.6193303","Kreisā","V130","","Limbažu novads","Limbažu pagasts",""
"12893","Krustpils stacija","10499","8792","56.5200171","25.8597568","A/V","","Krustpils iela 5A","Jēkabpils","",""
"12895","Lones centrs","10501","8793","56.2771419","25.4030795","A/V","V809","Kalna iela 11","Viesītes novads","Saukas pagasts","Lone"
"12896","Eķengrāve","10502","8797","56.3348512","25.5161035","Labā","V820","","Viesītes novads","",""
"12897","Eķengrāve","10503","8797","56.3348550","25.5163100","Kreisā","V820","","Viesītes novads","",""
"12898","Poliklīnika","10505","8802","57.1393549","27.2570265","Kreisā","","Vidzemes iela","Balvu novads","Balvu pilsēta","Balvi"
"12899","Poliklīnika","10506","8802","57.1393917","27.2572033","Labā","","Vidzemes iela","Balvu novads","Balvu pilsēta","Balvi"
"12901","Jaunauces centrs","10508","8805","56.4465726","22.6945645","A/V","V1175","","Saldus novads","Jaunauces pagasts","Jaunauce"
"12902","Smiltnieki","10509","8807","56.6377502","22.8436704","A/V","","","Brocēnu novads","Blīdenes pagasts",""
"12903","Salnas","10511","8808","56.6584931","22.7534720","Labā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12904","Salnas","10512","8808","56.6583035","22.7534201","Kreisā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12905","Apšinieki","10513","8809","56.6708971","22.7266207","Labā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12906","Apšinieki","10514","8809","56.6708426","22.7265532","Kreisā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12907","Ausmas","10515","8810","56.6746382","22.7104415","Labā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12908","Ausmas","10516","8810","56.6745334","22.7103907","Kreisā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12909","Tušķi","10517","8811","56.6855011","22.6956816","Labā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12910","Tušķi","10518","8811","56.6855222","22.6955919","Kreisā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12911","Pilsblīdene","10519","8812","56.6964593","22.6867055","A/V","V1154","","Brocēnu novads","Blīdenes pagasts","Pilsblīdene"
"12913","Bruveļi","10522","8813","56.6534574","22.7708068","Kreisā","V1154","","Brocēnu novads","Blīdenes pagasts",""
"12915","Zīles","10523","8814","56.6317318","22.7318974","Kreisā","V1120","","Brocēnu novads","Blīdenes pagasts",""
"12916","Buki","10524","8815","56.6109373","22.7446995","Labā","V1120","","Brocēnu novads","Blīdenes pagasts",""
"12917","Buki","10525","8815","56.6108885","22.7446021","Kreisā","V1120","","Brocēnu novads","Blīdenes pagasts",""
"12918","Pavasari","10526","8816","56.6018052","22.7475452","Kreisā","V1120","","Brocēnu novads","Blīdenes pagasts",""
"12919","Stūri","10527","8817","56.5848840","22.7576767","A/V","V1120","Rožu iela 1","Brocēnu novads","Blīdenes pagasts","Stūri"
"12921","Vārpa","10538","8825","56.6792588","23.6621703","A/V","","","Jelgavas novads","Līvbērzes pagasts",""
"12922","Mustene","10539","8826","57.0049741","22.7514472","Labā","","","Kandavas novads","Kandavas pagasts",""
